t,3,45,18
t,62,67,4
t,38,14,9
t,24,97,59
t,68,54,50
t,49,22,79
t,37,7,23
t,16,51,39
t,19,4,47
t,76,27,79
t,97,30,76
t,66,44,44
t,21,82,10
t,30,7,7
t,40,27,13
t,89,77,87
t,67,66,46
t,41,82,98
t,32,1,54
t,30,29,33
t,8,79,15
t,35,45,60
t,78,19,94
t,39,1,1
t,97,41,29
t,62,30,58
t,48,50,24
t,46,43,6
t,95,75,59
t,0,57,88
t,32,65,67
t,98,1,65
t,57,31,36
t,51,71,37
t,3,20,78
t,83,82,60
t,40,83,62
t,15,29,6
t,72,76,33
t,30,28,91
t,70,12,8
t,88,10,61
t,52,68,93
t,39,71,16
t,75,26,36
t,4,10,71
t,16,2,54
t,78,18,35
t,34,42,63
t,67,73,91
t,57,95,3
t,16,83,13
t,78,88,33
t,21,27,56
t,36,3,83
t,23,59,45
t,93,75,99
t,98,5,17
t,32,39,12
t,94,58,85
t,36,15,80
t,38,84,15
t,3,61,3
t,35,82,31
t,43,70,86
t,25,93,45
t,69,39,73
t,19,37,30
t,36,22,69
t,99,68,80
t,83,5,47
t,14,43,31
t,28,46,92
t,83,34,74
t,13,77,44
t,98,54,90
t,94,75,29
t,18,94,18
t,47,82,92
t,68,81,61
t,47,64,18
t,93,30,13
t,24,11,60
t,15,94,46
t,41,7,23
t,84,57,29
t,73,3,4
t,53,74,98
t,23,73,81
t,14,41,62
t,26,40,79
t,95,86,9
t,8,62,20
t,19,29,66
t,64,70,73
t,38,7,82
t,66,80,38
t,69,86,12
t,66,61,85
t,98,75,79
t,60,54,71
t,38,49,57
t,98,57,19
t,70,28,1
t,35,92,71
t,60,30,78
t,41,48,11
t,30,17,49
t,41,36,10
t,78,34,37
t,8,46,91
t,78,84,93
t,87,83,2
t,57,5,31
t,57,40,75
t,80,0,58
t,9,94,6
t,71,24,76
t,19,18,12
t,28,48,98
t,17,56,45
t,59,86,81
t,51,25,16
t,5,35,21
t,87,44,62
t,61,24,62
t,18,34,8
t,24,57,85
t,99,77,3
t,62,57,3
t,11,74,11
t,7,34,49
t,88,37,75
t,3,94,62
t,24,81,6
t,37,43,31
t,50,61,17
t,58,37,74
t,42,88,3
t,96,50,13
t,98,14,87
t,60,21,73
t,8,9,63
t,82,65,57
t,95,89,39
t,1,26,82
t,83,76,95
t,99,86,33
t,24,28,21
t,79,76,24
t,91,74,38
t,29,34,59
t,2,95,21
t,16,77,86
t,72,73,75
t,10,26,53
t,43,9,81
t,90,60,68
t,22,36,96
t,94,15,25
t,17,58,99
t,6,88,86
t,65,42,81
t,37,58,10
t,22,82,35
t,48,45,61
t,0,88,22
t,32,78,82
t,99,52,19
t,47,85,72
t,16,44,22
t,23,32,59
t,40,26,39
t,78,84,1
t,99,18,87
t,47,63,100
t,99,52,21
t,31,82,3
t,83,87,73
t,30,86,58
t,1,2,2
t,74,25,86
t,33,65,64
t,71,42,100
t,23,93,19
t,10,40,82
t,9,91,86
t,81,75,21
t,83,58,8
t,55,88,94
t,65,41,96
t,18,15,74
t,56,48,39
t,19,72,34
t,19,95,27
t,37,57,20
t,18,62,57
t,0,37,77
t,35,95,84
t,91,35,29
t,8,76,76
t,26,44,49
t,82,92,40
t,54,64,73
t,73,12,51
t,62,21,70
t,32,40,33
t,88,40,22
t,64,75,18
t,99,18,5
t,27,26,82
t,3,5,26
t,51,39,70
t,90,93,87
t,14,18,99
t,65,80,20
t,86,13,60
t,70,53,52
t,92,18,80
t,61,17,98
t,65,45,77
t,98,48,34
t,75,51,25
t,45,94,19
t,31,8,89
t,81,25,70
t,52,64,35
t,64,86,88
t,15,78,58
t,94,91,28
t,44,9,73
t,72,59,73
t,5,87,76
t,29,84,70
t,99,67,31
t,88,48,56
t,9,0,72
t,95,64,59
t,34,32,89
t,44,78,33
t,71,22,42
t,95,46,53
t,19,3,40
t,94,85,24
t,16,84,91
t,46,24,91
t,53,85,44
t,25,32,60
t,35,19,92
t,23,63,23
t,55,34,97
t,48,81,44
t,53,0,47
t,92,46,32
t,68,62,69
t,10,8,45
t,53,62,83
t,96,39,67
t,55,74,86
t,99,49,49
t,21,57,35
t,17,57,68
t,12,10,20
t,59,55,67
t,42,75,29
t,62,85,38
t,59,90,52
t,93,86,43
t,59,94,69
t,97,45,18
t,97,18,27
t,84,87,85
t,51,0,95
t,71,11,50
t,37,5,77
t,17,20,15
t,54,31,5
t,57,24,44
t,51,35,90
t,19,32,87
t,89,30,5
t,15,14,44
t,99,65,44
t,46,88,7
t,47,25,65
t,24,43,85
t,38,49,16
t,42,59,40
t,37,10,75
t,26,82,60
t,12,71,90
t,68,38,4
t,12,38,21
t,55,84,10
t,14,83,87
t,78,7,82
t,62,97,84
t,29,40,43
t,20,29,5
t,46,56,39
t,5,20,62
t,94,89,1
t,49,1,91
t,70,8,27
t,31,22,10
t,17,0,18
t,99,14,15
t,82,43,7
t,76,63,37
t,32,10,45
t,23,67,65
t,84,62,6
t,84,11,7
t,26,33,68
t,52,64,90
t,62,82,43
t,31,33,9
t,97,67,5
t,56,95,20
t,44,79,30
t,40,2,50
t,56,39,12
t,62,23,75
t,68,2,9
t,87,54,73
t,78,68,7
t,71,51,92
t,79,49,11
t,83,57,6
t,3,1,38
t,84,93,40
t,33,49,79
t,96,11,55
t,71,32,57
t,31,19,63
t,55,96,32
t,14,19,83
t,5,99,84
t,16,34,41
t,73,89,94
t,10,26,87
t,2,59,37
t,80,8,48
t,86,79,32
t,94,62,52
t,57,17,100
t,88,31,20
t,22,37,71
t,6,5,57
t,46,78,47
t,92,41,25
t,78,43,36
t,66,75,44
t,66,62,75
t,97,56,37
t,48,13,55
t,48,53,86
t,19,76,75
t,89,34,32
t,97,32,63
t,95,24,4
t,19,55,99
t,55,21,74
t,98,87,88
t,73,85,45
t,61,33,10
t,15,33,16
t,53,52,44
t,79,93,78
t,11,91,10
t,25,38,35
t,28,58,90
t,26,13,63
t,51,63,51
t,39,36,36
t,35,50,21
t,44,65,55
t,11,70,59
t,54,2,5
t,31,13,48
t,93,90,86
t,79,18,44
t,68,96,57
t,30,47,73
t,32,38,61
t,19,73,11
t,40,70,77
t,46,81,99
t,4,88,1
t,8,19,66
t,55,64,56
t,93,43,26
t,36,63,22
t,45,46,22
t,17,78,12
t,78,98,86
t,88,38,56
t,16,36,89
t,66,40,77
t,67,1,49
t,84,8,13
t,40,1,57
t,65,90,20
t,39,35,66
t,12,4,97
t,23,81,95
t,60,21,85
t,15,89,21
t,56,12,33
t,75,65,81
t,59,74,94
t,51,27,2
t,17,69,21
t,8,4,39
t,20,8,35
t,95,42,81
t,56,15,65
t,23,5,37
t,79,61,49
t,12,88,15
t,44,47,41
t,37,99,20
t,90,68,90
t,63,28,46
t,1,48,7
t,87,95,49
t,67,51,64
t,83,27,21
t,19,6,34
t,19,70,22
t,85,15,22
t,25,52,21
t,97,95,41
t,38,58,69
t,83,59,69
t,89,98,64
t,89,17,68
t,5,0,95
t,25,71,53
t,11,90,24
t,32,76,39
t,53,42,26
t,2,37,66
t,40,95,86
t,76,6,54
t,17,56,70
t,59,73,89
t,64,73,35
t,41,96,87
t,52,87,62
t,37,15,52
t,90,20,95
t,16,75,84
t,33,67,32
t,71,43,90
t,76,61,47
t,45,72,20
t,85,88,94
t,19,29,42
t,58,34,29
t,19,71,96
t,71,13,69
t,17,81,44
t,52,67,11
t,83,38,7
t,73,14,20
t,19,12,92
t,90,97,80
t,35,17,61
t,78,27,95
t,57,98,18
t,53,69,84
t,73,38,65
t,68,43,32
t,78,26,22
t,36,51,37
t,55,22,1
t,46,13,98
t,78,48,67
t,38,25,94
t,84,83,93
t,54,88,14
t,37,13,5
t,53,81,48
t,37,11,74
t,58,48,78
t,46,3,100
t,46,2,65
t,44,79,66
t,62,69,91
t,56,6,26
t,48,60,66
t,13,49,79
t,17,2,60
t,64,39,24
t,38,98,72
t,67,96,27
t,66,43,29
t,83,39,61
t,48,1,30
t,90,57,36
t,68,57,48
t,33,71,97
t,64,88,100
t,75,53,39
t,98,43,89
t,69,62,86
t,96,80,81
t,76,63,72
t,36,11,73
t,18,2,83
t,5,70,92
t,53,55,63
t,49,71,4
t,0,47,9
t,91,45,4
t,79,67,66
t,16,15,46
t,48,91,10
t,19,80,73
t,44,98,27
t,26,3,49
t,17,8,5
t,32,58,76
t,35,58,75
t,95,49,73
t,50,81,40
t,15,49,55
t,12,98,98
t,73,69,78
t,46,13,28
t,24,39,32
t,73,9,92
t,29,41,50
t,56,28,61
t,31,75,62
t,3,25,95
t,94,92,97
t,0,4,95
t,97,78,16
t,75,76,30
t,54,0,21
t,85,73,30
t,29,54,23
t,78,11,51
t,90,94,78
t,4,49,3
t,50,43,95
t,46,43,52
t,92,40,82
t,8,67,58
t,37,22,10
t,57,59,36
t,87,88,90
t,61,19,53
t,12,61,47
t,41,17,96
t,44,68,39
t,90,14,34
t,41,7,27
t,22,15,94
t,31,4,68
t,41,61,80
t,76,0,20
t,17,62,91
t,70,26,53
t,16,67,22
t,64,63,90
t,2,6,57
t,88,47,64
t,14,22,31
t,7,5,87
t,27,46,48
t,6,74,1
t,78,92,15
t,68,62,93
t,72,30,12
t,93,94,76
t,83,97,82
t,91,85,81
t,6,51,55
t,88,58,61
t,74,37,59
t,73,95,34
t,73,77,40
t,41,39,32
t,65,69,96
t,58,64,71
t,93,13,4
t,84,50,36
t,90,1,43
t,78,11,55
t,52,49,65
t,26,96,50
t,51,69,27
t,43,62,18
t,74,27,40
t,69,38,56
t,91,31,69
t,46,68,71
t,34,58,24
t,28,89,35
t,82,93,36
t,46,71,33
t,96,75,54
t,74,18,17
t,92,44,96
t,31,66,34
t,86,9,18
t,6,8,86
t,28,42,96
t,51,70,85
t,37,4,31
t,73,2,2
t,57,50,29
t,10,25,47
t,78,69,44
t,74,52,10
t,59,90,19
t,76,48,27
t,61,76,21
t,57,79,43
t,93,16,47
t,75,41,2
t,78,98,52
t,57,61,29
t,4,91,50
t,47,17,2
t,8,77,44
t,78,5,92
t,57,67,20
t,78,76,99
t,72,21,16
t,18,97,57
t,71,26,8
t,23,83,21
t,3,39,12
t,53,38,30
t,54,46,59
t,50,25,64
t,41,82,83
t,61,11,11
t,59,83,33
t,74,54,82
t,83,25,8
t,90,0,43
t,10,4,83
t,73,9,21
t,54,15,68
t,12,65,45
t,28,7,79
t,62,20,90
t,73,79,74
t,57,6,80
t,38,41,5
t,97,31,58
t,39,93,14
t,73,18,23
t,94,73,38
t,13,85,56
t,9,65,63
t,87,28,35
t,76,1,14
t,1,10,72
t,32,48,13
t,89,97,96
t,46,88,41
t,59,62,60
t,33,8,33
t,22,21,70
t,78,30,36
t,91,69,64
t,25,97,17
t,91,51,27
t,62,83,27
t,27,72,76
t,74,18,64
t,15,29,78
t,26,14,86
t,58,37,59
t,79,66,41
t,66,10,10
t,29,35,8
t,97,78,59
t,23,93,42
t,1,20,15
t,76,94,85
t,92,61,67
t,69,87,81
t,7,97,70
t,65,77,89
t,6,43,99
t,15,25,86
t,22,74,65
t,32,50,58
t,74,51,30
t,40,80,76
t,76,24,38
t,42,93,77
t,75,0,75
t,96,66,4
t,84,24,99
t,82,39,76
t,20,14,51
t,84,46,1
t,93,72,4
t,22,64,36
t,97,41,60
t,86,83,54
t,63,10,6
t,89,7,24
t,44,91,48
t,42,26,40
t,70,98,54
t,20,82,52
t,72,75,77
t,27,49,41
t,63,46,34
t,22,85,18
t,27,48,80
t,33,89,87
t,8,33,31
t,8,27,9
t,47,97,7
t,52,69,41
t,55,41,68
t,31,69,17
t,24,32,15
t,57,6,52
t,26,34,100
t,6,19,41
t,44,27,74
t,26,35,54
t,34,50,93
t,86,20,85
t,42,13,52
t,25,82,20
t,49,66,87
t,7,25,38
t,33,59,90
t,91,30,30
t,36,57,56
t,62,45,9
t,49,79,59
t,41,18,31
t,78,60,45
t,29,37,79
t,1,87,98
t,87,46,23
t,24,79,34
t,13,71,64
t,43,59,73
t,50,73,18
t,58,22,50
t,68,16,68
t,99,94,80
t,95,75,17
t,25,76,56
t,74,63,2
t,96,88,34
t,81,1,57
t,44,96,16
t,69,46,89
t,38,56,64
t,87,25,80
t,6,76,74
t,85,23,49
t,54,48,26
t,61,23,41
t,63,71,29
t,48,5,83
t,4,49,31
t,71,18,30
t,11,57,86
t,74,96,63
t,5,3,39
t,78,40,14
t,79,46,63
t,56,8,38
t,96,23,61
t,78,23,66
t,11,27,68
t,93,50,38
t,22,61,47
t,60,88,44
t,22,93,99
t,13,72,91
t,26,3,90
t,88,11,50
t,78,59,73
t,90,36,48
t,55,99,75
t,74,93,77
t,12,67,38
t,10,27,26
t,5,50,20
t,3,63,44
t,46,89,99
t,35,30,10
t,84,59,69
t,8,49,58
t,55,57,57
t,81,31,2
t,57,95,70
t,46,6,97
t,24,11,47
t,43,67,62
t,38,13,52
t,88,48,34
t,49,84,93
t,17,44,43
t,26,99,52
t,35,32,83
t,36,41,79
t,57,87,37
t,54,11,48
t,52,6,15
t,66,96,80
t,69,84,80
t,2,33,64
t,94,3,60
t,88,29,11
t,39,16,43
t,74,5,84
t,4,62,72
t,40,68,35
t,39,21,42
t,6,39,38
t,85,8,75
t,65,10,8
t,80,56,63
t,40,45,93
t,50,36,61
t,45,10,66
t,28,14,29
t,51,6,97
t,86,46,70
t,27,52,9
t,16,37,69
t,90,54,79
t,50,35,88
t,12,27,85
t,56,77,21
t,17,22,84
t,82,3,98
t,62,54,5
t,11,92,3
t,80,71,55
t,41,88,44
t,9,30,99
t,40,80,86
t,27,93,13
t,11,49,42
t,83,18,65
t,66,1,68
t,16,15,74
t,72,26,67
t,74,7,38
t,80,0,78
t,23,61,9
t,73,1,89
t,58,80,82
t,22,43,84
t,64,27,2
t,28,45,55
t,47,61,71
t,72,33,97
t,38,59,56
t,28,39,56
t,5,15,70
t,13,88,23
t,54,99,4
t,87,21,99
t,70,85,78
t,24,65,24
t,78,64,37
t,0,37,71
t,97,75,82
t,4,55,22
t,60,61,37
t,81,26,77
t,3,32,76
t,58,20,50
t,57,42,87
t,34,66,53
t,9,97,17
t,46,97,54
t,68,46,82
t,49,51,37
t,70,63,50
t,58,44,29
t,35,47,13
t,62,6,33
t,63,15,76
t,50,49,94
t,2,11,43
t,70,57,41
t,76,25,87
t,57,74,90
t,45,97,53
t,47,7,97
t,27,94,97
t,39,9,55
t,24,72,70
t,99,22,71
t,44,76,82
t,87,47,39
t,79,23,16
t,65,32,43
t,55,77,40
t,59,76,99
t,56,55,94
t,4,95,3
t,58,19,75
t,27,70,50
t,97,66,26
t,79,53,73
t,69,32,96
t,85,50,80
t,27,57,10
t,18,16,86
t,16,24,42
t,61,28,89
t,63,86,8
t,90,65,30
t,39,15,96
t,64,46,2
t,89,15,34
t,36,0,36
t,16,79,93
t,25,49,10
t,62,18,34
t,55,79,15
t,43,95,1
t,2,85,19
t,83,76,34
t,79,92,80
t,80,33,47
t,65,70,100
t,1,38,79
t,93,15,81
t,54,77,99
t,40,85,78
t,54,80,73
t,6,83,10
t,24,18,38
t,9,97,83
t,40,29,16
t,87,95,38
t,38,48,76
t,68,41,91
t,48,20,47
t,88,57,25
t,42,37,49
t,48,72,11
t,25,91,100
t,86,40,82
t,27,70,50
t,66,17,87
t,56,65,63
t,24,58,5
t,73,6,77
t,19,94,34
t,95,88,24
t,96,89,96
t,58,66,39
t,57,52,80
t,91,31,2
t,40,49,19
t,26,5,84
t,40,30,94
t,97,55,1
t,25,74,47
t,11,22,88
t,34,18,77
t,81,28,43
t,20,37,47
t,51,28,79
t,52,68,80
t,70,47,86
t,5,39,68
t,98,88,23
t,50,14,49
t,49,25,71
t,36,11,41
t,12,92,21
t,6,12,59
t,52,63,87
t,82,67,8
t,14,37,7
t,51,94,46
t,18,45,87
t,92,47,1
t,92,96,78
t,15,32,89
t,7,96,81
t,28,54,46
t,86,59,9
t,24,41,77
t,31,7,66
t,89,58,13
t,87,28,58
t,73,72,5
t,73,65,54
t,50,80,38
t,38,87,35
t,70,67,89
t,15,5,48
t,76,30,42
t,4,13,49
t,69,3,60
t,33,42,88
t,90,15,61
t,47,88,78
t,52,90,58
t,89,80,97
t,23,50,17
t,64,66,22
t,63,42,4
t,4,98,18
t,5,67,73
t,64,53,15
t,3,43,82
t,63,42,22
t,40,46,12
t,49,36,44
t,98,59,94
t,14,75,12
t,87,39,6
t,91,95,4
t,8,0,24
t,32,16,77
t,98,20,72
t,79,35,67
t,0,28,13
t,11,29,49
t,6,79,61
t,99,93,36
t,63,33,27
t,68,24,23
t,72,84,75
t,47,68,92
t,23,66,64
t,94,45,51
t,60,45,31
t,73,8,61
t,73,14,92
t,33,65,38
t,21,28,71
t,47,49,95
t,69,73,31
t,44,20,99
t,87,43,65
t,2,89,62
t,4,2,7
t,35,27,67
t,47,0,33
t,90,86,98
t,27,7,79
t,97,54,28
t,43,76,1
t,73,72,21
t,71,11,16
t,87,65,57
t,48,69,11
t,6,56,38
t,72,55,91
t,56,46,77
t,6,73,36
t,84,71,90
t,11,14,66
t,63,40,90
t,35,63,1
t,2,51,66
t,58,99,88
t,69,58,44
t,58,82,100
t,48,39,98
t,76,45,71
t,11,29,94
t,1,92,61
t,18,7,1
t,8,42,64
t,60,44,67
t,26,54,19
t,13,75,77
t,8,34,59
t,59,82,50
t,56,11,47
t,27,22,76
t,72,75,20
t,32,94,27
t,32,54,21
t,48,66,17
t,14,92,72
t,84,57,47
t,60,18,33
t,71,77,68
t,72,34,79
t,19,13,1
t,46,85,77
t,66,18,23
t,44,2,77
t,17,50,43
t,33,17,88
t,56,1,97
t,55,14,15
t,87,37,45
t,54,9,79
t,32,28,92
t,33,75,29
t,61,93,47
t,83,37,2
t,11,54,4
t,5,40,21
t,92,96,75
t,41,51,41
t,7,91,78
t,51,45,87
t,81,78,68
t,24,63,43
t,53,24,36
t,51,7,25
t,52,18,32
t,56,75,24
t,28,68,20
t,54,61,24
t,94,20,15
t,23,72,12
t,62,53,42
t,29,30,5
t,23,83,81
t,10,86,40
t,34,39,10
t,17,47,86
t,40,27,6
t,12,82,19
t,35,28,39
t,1,52,11
t,12,14,17
t,6,43,99
t,10,66,82
t,43,28,20
t,82,62,11
t,44,32,58
t,29,72,86
t,86,84,20
t,4,71,48
t,42,24,52
t,5,89,66
t,73,95,61
t,71,57,79
t,4,52,7
t,23,87,22
t,34,31,54
t,43,12,26
t,28,98,63
t,99,2,86
t,47,44,63
t,98,1,4
t,16,74,99
t,76,45,8
t,7,49,61
t,13,25,100
t,34,59,31
t,39,2,43
t,17,83,41
t,31,82,95
t,16,81,91
t,30,32,93
t,33,0,19
t,83,28,65
t,43,35,66
t,55,1,91
t,54,87,2
t,84,27,57
t,78,44,40
t,70,75,74
t,64,43,8
t,54,26,92
t,98,59,44
t,17,95,72
t,33,38,60
t,50,45,61
t,41,99,48
t,94,35,27
t,50,13,71
t,41,83,98
t,67,99,94
t,26,5,20
t,17,56,31
t,12,73,26
t,83,58,16
t,42,8,61
t,54,49,12
t,2,96,47
t,28,98,12
t,51,40,47
t,0,59,46
t,93,85,4
t,12,54,60
t,43,66,85
t,20,1,43
t,36,44,51
t,48,98,53
t,60,52,49
t,58,33,47
t,70,36,39
t,68,36,98
t,66,82,35
t,69,94,89
t,28,89,7
t,12,10,9
t,6,98,5
t,56,46,55
t,8,6,60
t,56,17,93
t,55,87,81
t,93,7,69
t,43,73,51
t,78,42,46
t,18,22,87
t,76,86,97
t,84,92,95
t,40,49,94
t,47,57,52
t,6,66,69
t,50,21,8
t,30,66,16
t,98,9,89
t,1,39,84
t,98,57,58
t,84,33,45
t,81,70,89
t,27,62,38
t,20,9,48
t,24,15,66
t,92,65,39
t,0,47,5
t,15,98,67
t,55,99,58
t,90,97,67
t,48,81,100
t,92,14,22
t,80,94,85
t,70,66,46
t,17,90,62
t,34,83,79
t,72,35,27
t,28,2,25
t,46,57,24
t,3,48,73
t,69,96,54
t,21,40,21
t,94,20,15
t,78,42,81
t,24,11,24
t,37,45,7
t,15,69,42
t,93,98,44
t,17,44,53
t,92,0,53
t,16,69,1
t,70,42,41
t,90,37,14
t,56,67,56
t,88,43,68
t,11,80,65
t,17,48,35
t,10,41,85
t,5,11,81
t,10,55,81
t,62,72,3
t,63,94,45
t,55,36,34
t,68,92,2
t,76,80,97
t,95,44,78
t,59,61,78
t,45,24,19
t,29,81,82
t,10,91,38
t,42,6,62
t,44,21,56
t,41,76,92
t,26,97,36
t,79,25,68
t,76,20,12
t,5,31,26
t,82,29,2
t,52,58,83
t,86,20,27
t,23,15,33
t,36,11,6
t,43,52,82
t,34,31,31
t,21,10,56
t,88,38,28
t,52,43,12
t,78,40,79
t,82,50,13
t,68,23,39
t,43,38,23
t,79,49,28
t,22,54,62
t,8,85,44
t,29,47,52
t,69,86,31
t,73,81,42
t,50,59,34
t,80,41,85
t,45,9,8
t,35,52,98
t,58,83,47
t,37,5,53
t,50,13,38
t,46,94,38
t,97,15,24
t,27,89,5
t,21,91,16
t,54,24,9
t,90,69,18
t,49,4,22
t,46,14,5
t,45,4,10
t,97,6,75
t,87,52,21
t,24,1,37
t,47,29,78
t,3,2,69
t,71,8,93
t,79,99,14
t,97,48,71
t,70,47,85
t,75,92,41
t,36,41,48
t,63,28,52
t,83,52,54
t,71,51,35
t,48,7,37
t,69,78,45
t,61,57,96
t,27,6,97
t,97,29,44
t,33,56,88
t,26,92,29
t,73,7,58
t,76,43,62
t,29,66,66
t,15,67,73
t,51,36,3
t,48,49,12
t,43,76,71
t,39,25,100
t,34,59,56
t,21,85,100
t,2,10,60
t,59,86,3
t,72,68,21
t,37,83,88
t,61,87,24
t,15,87,26
t,27,82,2
t,97,74,28
t,48,8,39
t,55,82,24
t,6,84,86
t,65,95,72
t,19,67,92
t,40,57,76
t,27,70,15
t,3,86,2
t,28,65,84
t,81,14,10
t,60,62,19
t,98,69,1
t,73,75,37
t,58,41,32
t,82,60,51
t,73,52,60
t,0,32,31
t,66,35,69
t,67,15,34
t,3,96,48
t,12,57,62
t,82,7,31
t,34,81,58
t,70,39,99
t,53,73,12
t,4,99,16
t,63,51,48
t,45,18,35
t,13,37,50
t,98,40,99
t,45,5,8
t,58,87,15
t,40,74,48
t,98,44,40
t,96,50,13
t,59,54,12
t,75,69,16
t,22,15,34
t,9,80,71
t,10,79,64
t,8,76,69
t,67,35,8
t,34,75,82
t,81,73,79
t,20,22,29
t,85,81,35
t,48,8,4
t,63,83,71
t,96,92,52
t,67,2,83
t,30,63,59
t,50,30,94
t,57,64,22
t,91,98,95
t,69,18,69
t,49,55,3
t,83,4,11
t,86,67,94
t,9,16,38
t,60,35,93
t,42,17,56
t,52,67,38
t,46,76,55
t,19,67,53
t,65,88,71
t,34,37,79
t,36,20,83
t,98,59,2
t,44,68,18
t,81,80,5
t,73,74,22
t,80,26,41
t,18,24,18
t,72,43,37
t,24,9,26
t,46,43,63
t,24,31,84
t,58,29,95
t,12,73,63
t,81,7,43
t,86,32,17
t,7,13,95
t,0,83,20
t,17,7,63
t,53,83,72
t,30,81,67
t,93,58,50
t,28,16,32
t,22,28,5
t,84,10,64
t,78,48,49
t,46,55,62
t,40,7,97
t,59,24,56
t,74,30,39
t,97,60,20
t,64,5,78
t,65,33,47
t,96,7,75
t,53,43,37
t,16,21,85
t,64,67,93
t,78,60,100
t,25,19,77
t,80,93,59
t,18,91,71
t,90,7,77
t,67,72,62
t,65,69,70
t,92,22,65
t,28,90,87
t,65,55,6
t,9,84,66
t,8,10,38
t,36,42,83
t,46,61,74
t,17,51,33
t,93,70,6
t,6,36,75
t,75,80,49
t,40,8,39
t,78,25,46
t,35,34,83
t,53,95,93
t,90,83,35
t,24,30,48
t,98,47,51
t,30,40,74
t,87,98,62
t,13,74,42
t,61,66,2
t,52,96,28
t,97,83,62
t,31,36,9
t,23,78,93
t,10,3,23
t,9,53,70
t,12,35,62
t,85,23,60
t,98,36,86
t,39,50,4
t,40,54,52
t,19,3,36
t,33,35,24
t,41,58,55
t,85,20,10
t,7,82,63
t,28,94,50
t,89,31,25
t,1,29,62
t,38,68,64
t,42,60,18
t,93,32,21
t,80,65,8
t,56,58,19
t,10,44,39
t,19,51,73
t,33,80,67
t,34,21,98
t,59,74,27
t,72,13,47
t,35,7,60
t,4,52,92
t,76,33,9
t,84,89,67
t,2,51,63
t,92,22,67
t,65,7,99
t,83,41,20
t,81,0,47
t,59,24,60
t,58,59,67
t,69,15,19
t,60,44,4
t,20,80,45
t,38,82,96
t,1,26,18
t,67,43,25
t,17,27,19
t,36,60,71
t,82,71,96
t,93,81,7
t,11,50,23
t,30,62,19
t,33,82,99
t,30,73,33
t,25,74,59
t,95,93,55
t,71,10,34
t,89,98,94
t,60,33,17
t,55,26,99
t,61,90,1
t,35,20,64
t,53,5,98
t,3,35,71
t,35,13,45
t,46,8,90
t,0,79,52
t,33,21,51
t,78,81,36
t,46,88,14
t,96,1,4
t,97,89,24
t,60,94,82
t,57,98,69
t,80,33,82
t,24,79,42
t,66,31,22
t,17,64,43
t,19,94,76
t,54,41,64
t,68,37,17
t,71,34,6
t,47,46,1
t,28,56,99
t,96,36,84
t,30,12,16
t,71,30,47
t,44,48,64
t,86,67,58
t,13,22,51
t,28,90,41
t,45,13,27
t,2,60,74
t,2,88,82
t,52,37,70
t,36,67,82
t,51,90,13
t,49,35,13
t,12,73,80
t,22,39,54
t,72,67,96
t,64,9,92
t,67,69,17
t,69,10,98
t,74,47,67
t,10,66,100
t,13,56,12
t,62,43,24
t,75,69,56
t,49,8,61
t,21,75,57
t,86,40,66
t,29,7,87
t,45,28,97
t,94,2,44
t,60,64,62
t,11,77,71
t,23,92,14
t,98,19,83
t,5,68,43
t,66,41,19
t,22,79,11
t,39,8,70
t,25,5,50
t,22,99,5
t,17,11,69
t,79,23,99
t,49,98,91
t,14,96,62
t,49,54,30
t,91,20,23
t,61,94,3
t,23,85,63
t,92,10,69
t,42,84,20
t,46,54,32
t,66,85,55
t,64,34,53
t,6,0,1
t,19,49,55
t,0,93,27
t,23,54,21
t,78,78,6
t,91,22,69
t,11,16,5
t,31,14,59
t,14,81,44
t,68,97,30
t,72,56,31
t,24,27,32
t,31,28,25
t,57,3,80
t,30,80,10
t,87,71,32
t,7,35,49
t,12,66,15
t,22,80,96
t,66,0,46
t,47,24,54
t,29,0,81
t,61,31,9
t,85,41,12
t,16,23,44
t,78,10,68
t,9,70,3
t,9,82,69
t,75,56,1
t,23,74,53
t,68,22,77
t,73,51,77
t,53,64,61
t,14,2,2
t,78,70,25
t,21,48,87
t,88,9,57
t,42,70,91
t,62,45,48
t,62,68,22
t,66,88,96
t,42,61,100
t,70,67,64
t,82,33,18
t,83,10,89
t,59,31,37
t,46,71,98
t,54,65,68
t,45,27,65
t,44,41,34
t,17,7,74
t,65,1,88
t,64,72,7
t,79,6,40
t,97,90,50
t,85,49,34
t,73,47,57
t,70,2,23
t,37,99,50
t,1,95,92
t,86,64,99
t,60,29,1
t,99,45,25
t,5,25,31
t,44,22,73
t,45,7,75
t,78,80,22
t,35,2,76
t,57,39,27
t,58,92,74
t,49,79,39
t,0,91,20
t,52,90,66
t,76,47,43
t,58,43,65
t,83,88,24
t,57,19,56
t,30,6,58
t,58,15,97
t,36,73,41
t,10,75,20
t,0,75,63
t,19,27,5
t,36,55,52
t,78,65,47
t,94,48,36
t,17,57,7
t,72,40,13
t,81,98,28
t,29,34,53
t,70,96,28
t,89,96,3
t,52,68,82
t,56,36,61
t,87,2,7
t,81,2,94
t,99,60,100
t,23,0,64
t,5,50,91
t,34,36,44
t,4,33,71
t,46,81,26
t,50,1,7
t,58,10,44
t,18,97,98
t,78,78,52
t,70,77,64
t,22,53,16
t,85,10,66
t,76,44,55
t,71,1,40
t,93,47,21
t,18,49,75
t,78,7,85
t,72,26,82
t,69,3,60
